2024-01-21,2,1
2024-01-22,3,3
2024-01-23,21,6
2024-01-24,13,4
2024-01-25,4,3
2024-01-26,0,0
2024-01-27,0,0
2024-01-28,1,1
2024-01-29,5,2
2024-01-30,7,1
2024-01-31,2,1
2024-02-01,62,3
2024-02-02,19,2
