2024-01-20,126,1
2024-01-21,38,2
2024-01-22,66,2
2024-01-23,38,2
2024-01-24,2,1
2024-01-25,0,0
2024-01-26,1,1
2024-01-27,0,0
2024-01-28,0,0
2024-01-29,31,1
2024-01-30,38,1
2024-01-31,13,1
2024-02-01,5,1
