2024-01-20,2,2
2024-01-21,0,0
2024-01-22,9,3
2024-01-23,16,3
2024-01-24,11,3
2024-01-25,15,2
2024-01-26,15,3
2024-01-27,13,2
2024-01-28,0,0
2024-01-29,13,2
2024-01-30,25,7
2024-01-31,27,3
2024-02-01,66,4
2024-02-02,19,3
