2024-01-20,5,1
2024-01-21,1,1
2024-01-22,0,0
2024-01-23,0,0
2024-01-24,0,0
2024-01-25,0,0
2024-01-26,0,0
2024-01-27,0,0
2024-01-28,5,1
2024-01-29,23,1
2024-01-30,15,3
2024-01-31,0,0
2024-02-01,0,0
2024-02-02,3,2
