2024-01-16,1,1
2024-01-17,6,4
2024-01-18,78,9
2024-01-19,6,4
2024-01-21,1,1
2024-01-22,7,2
2024-01-23,21,6
2024-01-24,106,8
2024-01-25,9,4
2024-01-29,1,1
