2024-01-04T00:00:00Z,35,3
2024-01-05T00:00:00Z,9,2
2024-01-06T00:00:00Z,114,6
2024-01-07T00:00:00Z,54,3
2024-01-08T00:00:00Z,23,6
2024-01-09T00:00:00Z,7,3
2024-01-10T00:00:00Z,96,6
2024-01-11T00:00:00Z,53,3
2024-01-12T00:00:00Z,85,5
2024-01-13T00:00:00Z,7,2
2024-01-15T00:00:00Z,2,1
2024-01-17T00:00:00Z,7,2
2024-01-18T00:00:00Z,14,1
