2024-01-05T00:00:00Z,1,1
2024-01-07T00:00:00Z,1,1
2024-01-08T00:00:00Z,16,5
2024-01-12T00:00:00Z,1,1
2024-01-13T00:00:00Z,3,1
2024-01-14T00:00:00Z,1,1
2024-01-15T00:00:00Z,4,1
2024-01-17T00:00:00Z,4,2
